"timestamp","rotationRateX","rotationRateY","rotationRateZ","userAccelerationX","userAccelerationY","userAccelerationZ"
"157.61235","-0.46552563","-0.28414407","-1.2209773","0.55822337","-0.35822344","0.02034533"
"157.66261","-0.10538929","0.5520454","-1.1938001","0.6904243","-0.33735406","0.008184433"
"157.71289","0.08078924","1.2376231","-0.44835404","0.64080465","-0.28161663","-0.19870794"
"157.76332","0.7459009","0.3441826","-0.6434603","0.8509383","-0.0064988136","-0.497671"
"157.88399","0.18271093","0.4250435","-0.73542863","0.4483784","-0.3418879","-1.1735988"
"157.88441","-0.21542817","0.9457223","-0.8566101","0.40220082","-0.056075573","-1.0411755"
"157.9143","-1.7295753","1.8244745","-1.6992549","0.29793903","0.08862156","-0.06695956"
"157.96437","-4.2617936","1.8964514","-2.1376462","0.3934453","0.024301171","0.72602975"
"158.0146","-5.421425","1.2403476","-2.7867537","0.81220835","-0.13182896","1.0769907"
"158.06499","-5.0243325","2.8617463","-2.9493446","0.15349433","-0.13801795","1.2862597"
"158.11523","-2.4847102","-0.004628457","-1.727444","-0.55313253","-0.029288173","2.6154718"
"158.16559","8.327128","-12.312433","2.802448","-0.94858253","0.76139265","3.1684327"
"158.23456","16.60082","-14.564503","7.4256105","-8.853237","-3.8692536","7.1178017"
"158.2664","10.797156","-6.5368214","3.9779513","-4.786941","-1.9485126","3.4744737"
"158.31647","0.40116832","-10.050562","-2.1110723","-2.120182","-3.465893","1.1731658"
"158.36673","-7.099405","-2.7007785","-1.6362406","-3.9169855","0.2897497","-2.158066"
"158.4169","-8.354481","-0.11546339","-2.6961923","-1.2928753","0.92153466","-0.8777712"
"158.46744","-7.6408887","0.71482164","-2.5038993","-0.41017854","1.2487466","-0.32501674"
"158.5178","-1.1641586","1.9141316","-3.4122667","-0.29939002","2.112694","-0.38069826"
"158.56793","-3.4488647","1.7334092","-2.1088915","0.016941965","0.9367518","0.47416127"
"158.61826","3.054149","0.59392965","-2.5904858","-0.07863569","1.4229306","0.8955984"
"158.66856","-0.5001221","1.7284807","0.15268002","-0.9295506","-0.79580855","1.8183527"
"158.71886","-1.0305672","0.80386245","1.3847713","0.4043784","-0.32711676","1.8540167"
"158.7691","-2.006953","-0.68996215","1.9633887","0.20019662","0.038912527","1.0491834"
"158.81943","-1.6561737","-0.2103846","2.9739478","0.7624141","0.45402354","0.010554403"
