timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
108.03,1.257225,1.631898,1.9999949,0.0801903,0.48470575,-0.2984279
108.079605,1.0180508,1.8309872,2.0155954,0.06274521,0.09967488,-0.37598175
108.129616,1.916224,1.7950901,2.2005267,-0.03463748,-0.05239004,-0.2758632
108.17925,3.688594,1.5732845,2.0241776,0.0028099418,-0.03136331,-0.2584069
108.228935,4.730136,1.5309746,2.869128,0.1686154,0.2364462,-0.14573061
108.27854,4.23591,2.190271,3.1855025,0.17127848,0.028281957,0.16013026
108.328575,2.1897247,3.162231,2.0107617,0.66817135,1.0043693,0.44261634
108.38131,-1.2904536,3.600519,3.0659306,0.5287986,0.59827125,0.8456832
108.428085,-0.49220878,4.2400327,2.3157468,0.3440348,0.24534686,0.6026282
108.47748,-2.6692998,6.0427175,1.0429193,0.28347963,0.020259127,0.5503596
108.55582,-1.7079983,6.0429955,-2.5682018,0.0060655475,-0.52195305,0.63707006
108.57969,-1.5105499,-2.2955415,-8.164601,-1.2890265,-0.16638657,2.2294636
108.62707,3.6564238,-14.59495,-3.9303994,-3.8885734,1.6570044,0.9453863
108.67659,4.4041896,-12.982097,1.0196359,-2.0769324,0.42631215,2.548625
108.72738,3.9541347,-7.927323,5.2460546,-1.2019297,0.8132201,1.240459
108.7759,-0.024966003,-6.2714996,5.3445344,-1.3310773,0.1413378,0.63035643
108.82577,-2.0504444,-4.397184,3.6699903,-1.2153307,-0.92315346,-0.4985516
108.87555,-2.4994133,-2.1306348,1.7913238,-1.4102788,-0.43251675,-1.0693302
108.92527,-1.9380994,-2.162555,-0.08973735,-1.1702778,-0.025466591,-0.7934089
108.97509,-2.7595236,-1.7892439,-1.2467207,-0.52698404,-0.5264437,-1.143928
109.02477,-1.1521109,-1.7034578,-1.7795268,0.049859047,-0.27085122,-0.9438831
109.07456,-2.153094,-0.7514084,-2.340004,0.44428515,-0.5246817,-0.93350977
109.124214,-1.4373156,0.21608719,-0.8540525,1.154349,-0.11172634,-0.85284096
109.173965,0.7924557,0.4201628,-0.1736073,1.0469801,0.74072397,-0.7476829
109.22367,-0.0756741,0.50987804,0.49445224,0.3991282,0.8662,-0.81715393
