timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
200.0211,-0.5834148,-1.0073686,0.86681116,-1.57751,0.70155853,-0.4183228
200.0708,6.685708,-3.1521237,2.8235486,0.006008327,0.51732075,1.1980218
200.12056,6.873851,-1.0558889,5.629956,-0.51154464,2.321393,0.032063723
200.17026,5.696377,-2.8402,7.743724,0.75376517,1.4811386,1.7020915
200.2199,5.910298,-4.692644,7.6902266,-0.006924808,1.2708623,2.0928464
200.26953,7.901859,-3.2628202,8.680869,-1.2933416,1.8962364,-0.032686353
200.31953,9.20934,-1.1009777,8.4534645,-1.1813105,1.6228356,-0.373024
200.36914,9.373048,-0.12785931,6.9387226,-0.8625156,1.2712042,-0.02211988
200.41881,7.7005057,0.4038498,3.5534296,-0.9153153,0.39622283,0.78890944
200.46849,3.9308324,-2.31294,-0.31191608,-0.87117994,-0.043938875,1.511903
200.5186,-2.3722866,-0.5424573,-7.6357994,-2.3306088,-0.9569187,0.951801
200.56812,-10.069064,0.99953085,-11.531441,-2.3389013,-1.0281172,2.4568927
200.62021,-16.274225,4.2324595,-6.5011535,-3.7002048,0.42945156,3.0971818
200.66757,-8.698472,2.0085423,-7.190203,-3.3739026,0.048852682,3.1774988
200.71729,-1.6052705,0.96737194,-7.996322,-1.8752934,-1.2899784,2.0309458
200.76712,-2.1581268,-0.20165381,-8.998186,-2.8096771,0.10780567,0.67577124
200.8167,-2.5677245,-1.083462,-8.880686,-2.989242,0.6547372,0.10942432
200.8753,-3.93466,-1.175392,-8.2694235,-3.457911,0.72763336,0.9149203
200.92322,-4.858908,-0.7475325,-7.422769,-2.1088154,0.5970096,0.79460055
200.96614,-4.566494,0.6173566,-6.541719,-2.1955366,1.3173606,1.1049448
201.0157,-5.8488207,0.11329136,-2.9681284,-0.5578663,2.1063004,0.54987824
201.0655,-2.9812572,0.6550949,-1.9855846,-0.6571473,2.1751697,0.91042453
201.1152,-0.59531444,-0.37592375,-0.36858115,-0.47380406,1.2849097,0.5309003
201.16496,0.0780128,-0.78341717,0.6824522,-0.2763886,1.0737193,0.49099243
201.21455,2.1855457,-1.5915444,2.005929,-0.06269103,1.0036349,0.17520246
