timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
215.98326,-8.409694,1.080006,-4.87143,-0.9005472,-1.497507,0.871312
216.03328,-3.2467165,2.970326,-4.977006,-1.5716774,-0.3774492,-0.23327363
216.08342,-1.5603361,8.069673,0.19816987,-4.173813,1.6253877,-0.70718175
216.13351,3.2633095,9.758992,2.3148403,-2.7386925,2.879577,-1.5017364
216.1836,5.1193643,9.306207,2.0636065,-3.1560698,2.6952233,-0.7614751
216.23392,1.5853302,6.787789,1.5444168,-1.8173361,1.0820469,0.016490698
216.28381,-4.0165524,5.5640793,2.6951635,-1.5830116,0.666889,1.3064797
216.3371,-0.1200426,8.122453,2.667734,-2.3445683,0.4833248,0.8909154
216.38391,-2.1380966,14.352368,4.031789,-3.1127088,0.9937741,1.6339573
216.434,-2.1468925,15.767794,5.544164,-1.5037032,0.38675106,0.878897
216.48398,6.1691422,19.092627,-2.9936032,-6.0258174,-2.6841784,3.5868537
216.53407,-3.8948224,-10.060324,-25.247892,-8.404925,-1.9618299,11.219219
216.58403,29.551872,-31.928024,-5.262772,-23.8055,15.688981,-7.570547
216.66306,-10.51591,-1.078729,15.49982,-20.128727,-0.1283778,10.902056
216.68452,8.593757,-1.7471049,10.863627,-9.156163,5.967979,-0.61955917
216.73424,-13.331999,-4.689515,6.1452184,-4.193596,-1.3571234,-0.078145206
216.78458,-1.1000766,-3.6226397,3.1041696,-3.7234027,3.5784552,-2.884251
216.85512,-3.2856953,-1.9271634,2.172713,-2.8423429,-0.5106008,-2.74133
216.8855,-4.916278,0.7857209,2.6160333,-2.9617276,0.13881278,-2.220795
216.93475,-4.715299,1.8586162,2.413742,-1.7685106,-0.41181767,-1.0310724
216.98488,0.37869424,1.7657573,0.5982975,-0.6861079,0.34438932,-0.319049
217.03511,1.5137892,2.2966797,-1.4718539,-0.33201933,-0.3513981,0.062975824
217.08525,-1.322493,0.712857,-1.4901596,0.46879005,0.26760548,-0.13045341
217.13521,-1.4053831,2.0875063,-1.73234,0.8368377,-0.25255674,0.054811187
217.18541,1.948107,-0.47196743,-2.2184732,1.3797545,-0.07741958,-0.6735735
