timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
343.97104,-2.0711517,-0.9655918,-0.023682937,1.6114144,0.10403997,-0.24805322
344.0229,-2.3888788,-3.8709142,-3.1178277,0.99835104,1.957229,-1.3905847
344.07843,-2.405086,0.9494272,-1.408853,-0.09616846,0.40322155,-0.5929631
344.12595,-0.38669404,2.8934546,-1.0349633,1.6176746,1.1343989,-0.34030172
344.29153,-2.278135,1.4248104,-1.098865,2.5104702,0.053480923,0.69372106
344.31467,0.26296267,-0.033891544,-0.8506589,2.3856168,0.12706476,1.2368335
344.33817,-4.6634264,-0.43152115,0.9917448,0.18632305,-0.2633183,1.9921405
344.33847,-0.9974357,0.03316725,-0.4308563,-0.75542593,0.57614344,2.4856071
344.3732,1.823802,-15.226933,-0.5082541,-3.4328525,-0.8377046,3.5926003
344.42334,20.71352,-15.538913,-0.4710642,-7.4745207,0.36844712,5.2489767
344.47375,8.113547,-8.578297,9.192989,-7.2746525,-6.4035096,5.9113226
344.52405,-4.138168,-3.5832682,-4.0281987,-3.732971,-5.8869557,1.3256327
344.57446,-13.779661,0.9680894,-10.515365,-7.596433,1.7097187,-1.0755755
344.62534,-13.4846115,7.84777,-9.400431,-3.9112883,6.165326,1.7777587
344.675,-15.638738,2.1175687,-4.4979005,0.8321397,4.291997,2.9184387
344.73337,5.0012536,8.774972,-1.2929152,3.2670403,6.820967,-1.722851
344.78027,0.03314745,2.67286,-2.0721447,2.1130638,2.1272116,2.006906
344.83096,3.9746602,0.23096484,-0.5212041,0.12727201,2.7739854,2.2902632
344.87625,-4.2084537,0.7092121,4.7268996,0.13672858,-0.3317353,2.7991905
344.9303,0.22996038,1.0299902,2.9597738,-2.0450852,-1.7888523,1.8625562
344.97943,-0.80422807,-1.5918206,-0.6206464,-0.14836633,-2.689696,1.3070475
345.0281,0.715432,-3.625652,-3.3431783,-4.156398,-0.8972446,-0.31611866
345.07697,0.3457016,-0.42034122,-1.3525577,-2.1827674,0.09761974,-0.8425096
345.12848,-0.27977398,-3.3865974,-2.2896836,-0.26246518,-0.20006824,-0.8608309
345.17767,0.56537527,-1.4751458,-2.444398,-0.21724802,0.77505004,-1.242971
