timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
177.50914,-2.3132477,-1.5254388,-6.028755,-1.7130315,-2.187019,1.0130643
177.55919,-3.9219675,-0.614462,-8.79545,-1.0739299,-1.3871884,-0.16766076
177.64723,-1.821343,1.0987109,-10.456732,-1.1328436,0.20730817,-0.2861789
177.6657,0.77677894,-0.0426344,-8.006787,-0.4076606,0.61857593,0.035809994
177.7096,1.1215212,2.382786,-5.6784143,-0.62860787,0.88816017,0.5756909
177.75957,-1.7119008,1.8996238,-2.8344417,0.27657476,0.547561,0.417592
177.80965,-1.7052267,0.88335395,-2.1565804,0.46076977,0.074783444,0.5449174
177.85992,-1.5716792,1.0340626,-1.5074577,0.1592606,-0.10131925,0.19413316
177.9098,0.17022339,1.0498117,-2.0261936,-0.19128367,-0.20013809,0.45324302
177.95995,0.8419795,-0.13127977,-2.4149585,-0.393005,0.14512175,2.6174335
178.0101,-3.769933,-5.8464575,-1.7586912,-0.76091045,0.12621808,4.568889
178.06007,0.22986734,-12.573632,-4.820089,-4.676812,-0.92383504,2.9643145
178.11006,4.1331687,-21.777113,-5.885187,-6.8148203,0.3313251,2.154781
178.16025,22.664097,-17.380066,-8.359023,-8.044422,1.574322,2.1155343
178.2103,5.7456336,-1.3114339,6.9164343,-3.9445972,-2.0665703,3.3728173
178.2696,-0.6740297,-1.0995046,4.0362043,-2.8835473,-2.311167,1.0702922
178.31917,-1.9181333,0.60491204,1.132833,-1.9184818,-2.1002944,-0.2979256
178.3606,-1.5656856,0.23790503,-1.3302697,-1.2042495,-0.8519622,-0.048977256
178.41063,-4.551075,2.554443,-3.5619416,-0.49339214,-0.8613852,-0.098288834
178.46072,-1.6469445,0.14249116,-4.4208593,-0.0083869845,0.39576358,0.18086728
178.51085,-4.252375,3.6213462,-3.6025827,-0.14514777,-0.41641146,0.12988049
178.56093,-4.782426,-0.49450266,-0.59491086,0.74320245,-0.078243434,-0.32437372
178.61096,-4.218291,2.7943535,-0.90583974,-0.030263707,-0.27340156,-0.9052651
178.66109,0.19586377,2.18463,-0.717665,0.36545447,0.55871975,-0.54986846
178.7113,0.26864502,1.7319067,-1.2991469,0.47666457,0.09370601,0.15198335
