timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
209.19151,-0.14731784,0.1391179,0.22503258,0.30694965,-0.09567779,0.21900648
209.2413,-0.29230627,0.25582513,-0.5260879,0.22434223,-0.29422712,0.14865756
209.29099,-0.5265438,0.045124717,-0.6488614,0.31983152,0.08417225,0.12399846
209.34077,-2.5930898,0.25365508,-1.1473473,0.3806346,-0.19120914,0.22713625
209.39041,-1.6412278,-0.029119423,-1.6482627,0.33360797,0.26646042,0.21722586
209.44016,-4.480174,-0.07377062,-0.93730944,0.33152637,0.30600625,0.048993528
209.4899,-3.738861,0.16071247,-0.6697462,0.22351134,0.87678313,0.083360314
209.53976,-5.818251,0.6861339,0.5431794,-0.15847474,0.55500525,0.20915699
209.58937,-5.3868456,-0.3993035,1.24114,-0.32602292,0.63547134,0.39324299
209.63918,-2.0445857,-2.6886098,1.4986264,-0.58315015,0.49686462,0.29350048
209.68883,-0.88596207,-4.4345336,2.3798492,-1.0839996,0.17141616,0.2631147
209.7402,-0.32421517,-4.7804494,0.87695825,-0.89280975,0.04007417,0.685983
209.7883,0.24206637,-4.139427,0.9834245,-1.200456,-0.310888,-0.11051679
209.84138,1.4421309,-4.0128675,0.44549507,-1.0812514,-0.15934592,-0.3640548
209.88786,1.4287361,-2.6886013,-0.21014525,-1.1156514,-0.375193,-0.5859729
209.93733,2.4885075,-1.3716209,-1.2603447,-0.86484206,-0.39176768,-0.6636377
209.98744,5.2928486,-0.8594459,-2.2375374,-0.86211824,-0.21560448,-0.4477638
210.03702,5.4963093,-1.460458,-3.0706782,-0.56341416,-0.52064717,-0.01156551
210.08694,4.4813952,-1.034476,-3.6082854,-0.8474702,-0.0055332184,-0.043582827
210.13652,3.2756522,-1.7262542,-3.641442,-0.8407452,-0.0013630986,0.006278336
210.18628,-0.028272407,-1.9179555,-4.6957755,-0.5321687,0.04882157,0.030245781
210.23584,-0.34549004,-1.9977416,-4.0942807,-0.3633071,0.5363431,-0.12144214
210.28593,-1.7091681,-1.5164845,-3.67467,0.2753036,0.40968865,-0.51130116
210.33539,-2.4602253,-1.2506162,-3.5947342,-0.34958327,1.0707662,-0.28831968
210.41766,-3.7190616,0.12626724,-2.8693438,0.3599457,0.45400625,-0.31556934
