timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
518.8251,1.5484849,0.53735447,0.862441,0.116515934,0.11927867,0.057660222
518.8974,1.9857073,0.119150296,1.3152974,0.27009833,0.14177975,0.14469504
518.9256,2.8061697,-0.4227887,1.4735115,0.09151173,0.37994406,0.108593106
518.9758,3.2808528,-0.23756574,1.6431187,-0.16464537,0.42344123,0.09471643
519.026,2.5107179,0.20867673,1.491032,-0.13784134,0.23053434,0.19395417
519.0759,2.5906796,0.2984865,1.2524378,-0.06694734,0.21703388,0.33065683
519.126,1.5649151,0.41102263,1.1811382,-0.11080566,0.25015414,0.24884832
519.17645,0.8141657,0.42208326,1.1237414,-0.15375626,0.31696573,0.13717484
519.22644,0.3499371,0.401188,1.2012731,-0.26911446,0.32864863,0.13009739
519.27686,0.21455285,0.16738787,1.0055704,-0.2714372,0.3150714,0.11734986
519.32715,0.24580032,-0.120512225,1.1140796,-0.23391995,0.29060632,0.027033985
519.3774,0.34126773,-0.1792408,1.7101951,-0.15966615,0.14794809,0.117441714
519.42755,0.24558334,-0.5389437,1.6453958,-0.1694425,-0.0015561804,0.14907885
519.4778,-0.6016448,-0.6865056,1.3568327,-0.039830655,0.016036376,0.19403875
519.52795,-0.96818465,-1.2324619,0.930174,0.11875707,0.21040703,0.11085546
519.62103,-0.2038041,-1.0644462,1.1452558,0.19904551,0.013949752,0.22051364
519.6393,-0.06910836,-0.8852938,1.4434282,0.16049254,-0.022339553,0.024763942
519.6785,-0.77527475,-0.6580033,1.8095796,0.06942621,-0.19220948,-0.015773654
519.7287,-2.695281,-0.89995503,2.1450365,-0.062063634,-0.124173075,0.09904021
519.77893,-3.0203023,-1.0016683,2.305189,-0.10350761,0.15969735,-0.12208074
519.82916,-1.9924566,-1.3384696,1.6485964,-0.01629734,-0.027509868,0.41609317
519.91205,-1.1628689,-1.7243365,0.80664164,0.13123089,0.36955494,0.44319046
519.9296,1.0651604,-1.5950472,0.2238736,0.089965075,0.6902359,0.16071618
519.9798,3.453655,-0.9575132,0.032532252,0.10011661,0.26461267,0.12035531
520.0301,1.342669,-0.29770485,0.11140777,0.17309254,-0.3189454,0.03646809
