timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
2003.2554,-0.039430678,-0.37192068,0.56283885,-0.031062543,0.11712295,-0.29453805
2003.3053,0.38389736,-0.23360643,1.4084975,0.03376919,0.07971047,-0.15896893
2003.3551,0.3667617,-0.23970652,1.8629757,-0.07644749,-0.14272198,-0.00762406
2003.405,0.5435871,-0.13966684,2.0963712,-0.39696872,-0.025168508,0.12323579
2003.4552,0.035018332,-0.12148974,2.2126274,-0.4775045,0.06940466,0.31330904
2003.505,-0.18204316,-0.2502169,1.9154774,-0.5127536,-0.0013467073,0.22910345
2003.5548,-0.20377958,-0.36507782,1.2865145,-0.2552535,-0.027184695,0.08067727
2003.6047,1.2408403,-0.5151904,0.9072567,0.1117028,0.044565678,-0.23471689
2003.6547,2.668997,-0.35859254,0.6364205,0.3830424,-0.03362584,-0.37763622
2003.7046,3.913608,-0.026634945,0.6748648,0.573634,-0.14235961,-0.49080777
2003.7546,3.3219905,0.3252144,0.6078466,0.79037386,-0.36425745,-0.17450082
2003.8046,3.052811,-0.08989636,0.11071836,0.7874366,-0.20437646,0.26309544
2003.8546,4.3017883,-1.4379474,-0.9864617,-0.73768276,0.6059172,1.1596714
2003.9468,2.858009,-0.540268,0.21823,-1.5300176,1.5518197,0.19816905
2003.955,0.8956422,-0.80045027,0.8985383,-0.12528795,-0.11633903,0.7039005
2004.0042,2.113736,-1.2417808,0.7388934,0.11315799,-0.15342093,0.5613485
2004.0541,1.3809427,-0.71923655,0.58188415,0.05910015,-0.3466516,0.28465587
2004.1041,0.6868735,0.085170306,0.7008379,0.15556753,-0.3206997,0.2478413
2004.1538,0.2753936,0.60676426,1.2760553,0.18401462,-0.17133886,0.2279394
2004.2037,0.89640105,0.4260905,0.9700819,0.05019003,-0.21011114,0.2642141
2004.2537,0.78875154,-0.31096923,0.39041495,-0.08325517,0.21653992,0.16210353
2004.3036,1.0001131,-0.90280205,1.1018913,-0.4293341,0.3623243,-0.03256029
2004.3535,0.56280404,-0.97983956,1.350717,-0.22277826,-0.11137807,-0.07499516
2004.4034,0.5930701,-0.7559697,0.9847633,0.088941395,-0.31119245,0.1253894
2004.4534,0.7635348,-0.5572648,0.73508096,0.20057064,-0.3599884,0.13574597
