"timestamp","rotationRateX","rotationRateY","rotationRateZ","userAccelerationX","userAccelerationY","userAccelerationZ"
"171.2862","0.21058454","0.2753871","0.11934954","-0.115472734","-0.05255641","0.1938242"
"171.33626","1.0518386","-0.060904812","-0.30703008","-0.099531114","0.19222003","0.057106793"
"171.38652","1.1215663","-0.04093144","-0.19210768","-0.27595997","0.12830941","0.087741345"
"171.43666","0.947408","0.1971547","-0.5115241","-0.36859876","0.061669134","-0.023612961"
"171.48674","0.21293046","0.17875977","-0.5281913","-0.17808968","-0.014418654","0.046604678"
"171.5369","0.0740766","0.39765278","-0.45730254","-0.024373233","0.18042432","-0.06194091"
"171.58693","-0.02011235","0.63859963","0.71383107","0.16340816","0.58376384","-0.2098637"
"171.6372","0.14081629","2.284872","1.8216472","1.0405267","0.1261074","0.17542529"
"171.6874","0.9264611","5.9312077","2.4268205","1.3185406","-0.2873587","-0.07319033"
"171.73756","0.68721193","10.904999","-0.6122038","1.1982155","-1.1775408","1.0685185"
"171.83142","-4.9805255","16.445585","-7.7774396","-2.332318","-0.93654585","4.7857857"
"171.83778","-8.781931","-7.3747067","-16.782425","-6.6696663","1.0922713","7.253196"
"171.888","26.274324","-20.5279","-12.244022","-11.302096","7.274706","-8.220278"
"171.93823","4.609853","-10.017108","12.2276","-4.1049967","-0.5017055","5.7693934"
"171.9883","3.9004645","-7.3485637","10.212885","-3.6056337","1.3155907","1.7844862"
"172.03844","-5.698015","-2.031101","8.389136","-3.5874636","-1.5312986","-0.52168447"
"172.08864","-1.5063449","-2.4262657","3.1654747","-2.692271","1.0498043","-1.4588778"
"172.13869","-3.014181","-0.26465315","1.9013717","-1.8379593","-0.68690777","-1.2572303"
"172.1888","-1.322313","-0.9786789","-0.770459","-1.097229","0.103253126","-1.0406286"
"172.239","-2.3738475","-0.5354534","-1.4598428","-0.5060998","-0.23903948","-0.45493668"
"172.36801","-2.105001","-0.95571977","-1.430396","-0.1831916","-0.06632054","-0.4025069"
"172.37051","-2.210162","-0.6213735","-1.835713","-0.27769417","0.059025228","-0.13141876"
"172.38968","-3.9337385","-0.5078932","-1.9878563","-0.29487532","-0.24093682","-0.013558239"
"172.43959","-4.5473886","-0.6110279","-1.6826321","-0.20630902","-0.007730067","-0.0061979294"
"172.48965","-3.7580955","0.7120588","-1.2427871","-0.39666575","0.26236543","-0.015929699"
