timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
14.442813,-0.24740279,0.68870544,-0.15061453,-0.54364663,0.26364774,0.48051274
14.492378,0.3766026,0.7476518,-0.10406287,-0.43355888,0.36716568,0.49380273
14.542137,0.22213793,1.0861033,0.13974312,-0.3272938,0.35201186,0.44257915
14.591737,-0.92018336,1.131985,0.36048707,0.3304382,0.23484015,-0.09914094
14.641396,1.3383868,1.7247081,0.82284313,1.2306778,0.4101365,-0.12492958
14.690883,2.3333268,3.1392114,1.1076064,0.99504066,0.12543862,-0.14534065
14.7407055,1.4536189,4.4455824,1.1258109,0.5960182,-0.17329174,0.35284406
14.790169,0.038557056,5.7635555,0.36580542,-0.04482317,-0.1910615,0.61270016
14.840104,-1.6245483,7.6327,-0.9357454,-0.92404795,-0.24571398,1.1572205
14.890027,-1.5311786,8.492345,-3.2809572,-1.684626,0.122914076,1.7733164
14.93985,-3.0598648,4.374779,-7.8702536,-2.989333,-0.40755492,3.4283934
14.990033,1.4834388,-7.9475913,-14.43102,-6.034795,-1.9616818,3.2716315
15.038224,15.203189,-20.259007,-10.649397,-11.53725,1.842207,-1.808029
15.088157,5.8045177,-18.01887,-0.12478267,-7.648822,-0.4428742,-2.868538
15.139415,8.712974,-11.080284,6.376362,-2.3620996,-0.3327848,3.0956666
15.187223,0.65415543,-5.7219315,7.365872,-3.0692654,-0.94907135,1.4615326
15.23703,-1.5750744,-4.337097,4.1068077,-2.5790014,-1.2907127,0.42235744
15.286882,-2.97447,-3.725003,1.4553083,-2.1890504,-0.76275384,-0.0830937
15.336647,-1.8674468,-2.048989,0.59149873,-2.2289743,-0.76040834,-1.1276611
15.385799,-4.0251794,-0.76960117,0.39037615,-1.2750406,-0.44190162,-0.8526193
15.43541,-2.021137,0.40272143,-0.35456246,-1.0486078,-1.0011115,-1.2292476
15.485266,-4.4730506,1.7720375,-0.5980087,-0.6314671,-0.18351549,-0.48982322
15.534715,-1.079566,1.8172386,-1.5588351,-0.499143,-0.1483266,-0.22673404
15.584499,-0.24502179,1.7451228,-2.0911007,-0.40958452,-0.040652514,0.03607762
15.634472,-1.2824705,1.7824717,-2.359748,-0.18388546,-0.29710096,0.364478
