timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
23.934856,-1.7282695,1.7256862,2.1918082,-0.29078695,0.32973558,-0.05195427
23.984993,-0.85324717,0.52400225,2.508081,0.062291443,0.43229192,0.32450134
24.035036,0.5304365,-0.35026136,2.8796253,0.09289271,0.6189816,-0.7294533
24.085056,2.5416312,-0.2762314,3.9231527,0.17803282,0.7171214,-1.4482062
24.134945,3.1470466,0.1728412,3.167912,0.045877516,0.027001519,-1.4782381
24.184929,-1.7841809,0.8337813,2.2165465,-0.5997759,-0.757763,-1.2081647
24.234932,0.04207562,2.9139593,-0.7472031,-1.049317,-0.8412771,1.175646
24.284964,-2.8618345,10.31431,1.3581375,-0.772434,1.3426114,0.96009403
24.335085,-6.16674,16.624462,3.769039,-1.1137197,-1.1396437,4.7237434
24.38858,1.2117124,7.14919,-5.475691,1.8819232,-0.87816393,6.8055406
24.434776,-16.43847,-2.6985967,-20.783278,-7.4011497,4.8480234,6.4082103
24.484745,18.664654,-34.378384,-16.11779,-12.735251,8.403076,4.4647045
24.546305,30.580673,-13.497754,-1.1878626,-8.443439,3.3660603,8.340181
24.584854,15.954276,-6.5060163,12.564448,-11.449044,5.6562376,5.2568617
24.634867,7.129015,4.1103144,12.026046,-9.605365,-5.570147,2.605069
24.6847,7.81351,5.2634854,8.420546,-6.911862,0.12359202,1.6938336
24.735115,7.101659,5.151906,5.2931485,-4.1177177,0.39796573,1.7897571
24.7846,2.4660285,2.2152767,2.2461379,-1.058675,-1.7298658,2.9989593
24.837822,-0.063540295,-2.7744014,-0.8337103,-0.52641165,-1.4032791,2.0683603
24.884628,-0.82577586,-4.329199,-3.952488,-1.058609,-0.63870114,1.075654
24.934599,-4.1856523,-3.8620946,-5.0166726,-0.8411922,-0.1383372,0.7530728
24.984648,-6.2935576,-2.9586692,-6.122628,-1.0640295,0.15498626,0.74027586
25.034653,-8.46938,-0.6953417,-5.589401,-1.1735578,0.027021006,0.6723489
25.084568,-12.179148,1.3588458,-3.8210013,-1.5026287,0.08189084,0.99265
25.13452,-13.642114,3.1732419,-0.3763966,-1.0428581,0.033762395,1.0299773
