timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
212.70273,-1.3881749,1.184705,-2.2090187,-0.088810444,0.4416285,0.26562616
212.7197,-1.1915512,1.2946062,-2.0092463,-0.20210016,0.45153883,0.36349815
212.76952,-1.3261293,1.0036888,-1.8992187,-0.18228066,0.40163153,0.4774145
212.86502,-1.648724,0.5648794,-1.64313,-0.111151814,0.4431696,0.5707005
212.87003,-1.7902827,0.34707773,-1.4140186,-0.007757008,0.45008087,0.6111763
212.91998,-1.4518857,0.10579679,-1.1222647,0.12152916,0.39247793,0.56114656
212.97003,-2.6307094,0.18292065,-0.43437675,0.323534,0.41343147,0.79830146
213.01993,-3.2580214,0.08761157,-0.519822,0.3303119,0.36229417,1.1680489
213.07002,-2.8727348,-1.4824055,-0.46336123,0.11543602,0.5807069,2.0226479
213.12038,-2.6443448,-5.1815667,-0.6001237,-2.0303512,1.3714118,3.1020927
213.17032,-0.28561625,-13.278824,-0.77905273,-3.6621876,0.7792906,1.6324768
213.22041,13.016786,-22.787987,0.71759576,-5.105877,1.0041872,0.1926201
213.27036,10.386361,-13.044864,3.5535278,-8.205974,-4.7638025,7.298387
213.3296,4.756304,-2.6556568,2.8326612,-3.74768,-1.1683288,0.2626531
213.38104,-2.3441837,-1.1190106,0.34763455,-1.8083016,-2.3902495,0.052611463
213.42088,-0.27755007,1.7284425,-1.3191243,-2.3097262,-1.2318804,-0.3832941
213.47081,-0.8992926,0.35758287,-1.3605411,-1.3273337,-0.87406063,-0.08817555
213.54169,-1.1681898,1.7619851,-2.4847093,-0.8928579,-0.6848606,-0.24377203
213.57109,-0.4179273,2.6298127,-2.4630773,-0.44896662,0.17203426,-0.24403033
213.62102,1.3312248,0.9809227,-1.9869596,0.0026521217,0.5507903,-0.19060022
213.67116,-0.7268705,0.40611896,-1.1334901,-0.15046206,0.15642136,0.04288277
213.72125,-1.9193335,1.7647547,0.27530062,-0.4640882,0.3354119,-0.02836135
213.77138,0.76343155,2.4994297,0.26922855,-0.3375818,0.68858844,0.09158644
213.86383,1.2287282,2.1109614,0.9664422,-0.25002983,0.502324,0.3659319
213.87187,1.9719473,1.3684033,2.2103932,-0.5191859,0.675446,0.6596441
