timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
314.1205,3.4896283,-2.4563627,-0.4723185,-0.52039003,-0.0018043816,-0.10508888
314.17053,4.1816354,-1.8621352,0.18064675,-0.38683784,-0.027374119,-0.32828993
314.22058,2.6042316,-0.89399123,1.5714004,-0.17382514,-0.4365242,-0.4272703
314.2705,1.8860394,0.0072010015,2.5962367,-0.062962234,-0.6749688,-0.3011986
314.32047,5.3467607,0.17642757,1.8375072,0.1936912,-0.30594242,0.05240275
314.37048,6.1029267,0.5186267,1.0172036,0.10654104,-0.50734717,0.5609796
314.42044,2.1336672,0.09322148,-0.012623723,0.06430763,-0.45533085,0.3506642
314.47046,-1.7524924,-0.36967903,-0.66344786,0.14506447,-0.5790632,0.22727424
314.52042,-3.7599795,-0.5528322,-1.8293185,-0.1472342,-0.29259384,-0.10862264
314.5704,-4.7262425,-0.59791034,-2.5712438,-0.12058872,-0.15673411,0.07441467
314.6204,-3.2542548,0.049162675,-2.6165028,-0.36500293,0.14136463,-0.17790352
314.67038,-0.44049397,-0.022508478,-2.242999,-0.13675147,0.3250037,-0.022049904
314.72046,0.8990523,-0.32108188,-1.7026162,0.0062583685,0.39610404,-0.063157484
314.7703,0.45173636,-0.6283244,-1.1413814,0.033400416,0.2454158,-0.010798931
314.82022,-1.6530706,-0.5176989,-0.69066626,-0.008042693,0.120889835,0.112867
314.87027,-3.575356,-0.11056632,-0.68848485,-0.043331802,0.3416548,0.05565291
314.92023,2.192965,0.12792018,-1.6966771,-0.26197505,0.5161407,0.09443259
314.9703,2.825352,0.2866519,-0.6169897,-0.27810264,0.45173514,0.0638271
315.0202,2.4741304,-0.08554385,1.0955358,0.14123476,0.24287218,-0.070042014
315.07022,0.7922127,-0.23965289,2.4248717,0.15779585,0.04572051,-0.14655489
315.12006,1.1388024,-0.13173322,2.514161,-0.028193414,0.101832554,-0.004671991
315.1715,2.4020977,0.2223321,2.215996,-0.13093966,-0.071072906,0.09241152
315.22012,2.7378776,0.3896183,1.4068384,-0.21944469,-0.2083405,0.065901935
315.27,0.3045392,0.5004027,0.81919616,-0.2601974,-0.31129798,0.14866102
315.31998,-0.111565605,0.9273292,0.72390294,-0.13056636,-0.083131015,0.26385784
