timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
1164.6823,-0.29891837,0.012481833,-0.021922462,-0.028488757,0.009147808,-0.1004383
1164.7322,-0.18390758,0.18350947,0.02316398,-0.09527111,-0.011579946,0.010801792
1164.7833,0.04551263,0.39364862,0.017747985,-0.1580573,0.07562229,-0.12788504
1164.8805,-0.6639625,0.30661914,0.06000668,-0.08493797,-0.09922002,-0.010355711
1165.0354,0.15058248,0.27897006,-0.113360345,-0.051826492,-0.051869735,0.06884253
1165.0625,-0.19647555,0.33758885,-0.21909031,-0.17143425,-0.019456804,0.26120383
1165.077,-1.8888167,0.2625503,0.18333463,-0.25610882,-0.1836323,0.5678645
1165.0773,-3.26472,0.029304981,0.38603804,-0.37915358,-0.1835041,0.7321698
1165.0813,-3.215899,-0.5690384,-0.013273465,-0.3628799,-0.16899839,0.810848
1165.1312,-3.063759,-1.192805,-1.1005393,-0.28350672,0.01514256,0.78119797
1165.1818,-3.713976,-1.370466,-2.1620915,-0.2176381,0.24986416,0.46912235
1165.2313,-3.7688422,-0.9455313,-2.1210546,-0.07566425,0.57858133,0.039161325
1165.2904,-4.168836,-0.6503978,-1.4299321,0.13048843,0.76644397,-0.38537982
1165.3402,-3.5760012,0.22365381,-0.43228215,0.078392506,0.92226225,-0.7591614
1165.3812,-3.907071,0.6072371,0.2974501,0.12248495,0.59117,-0.59347546
1165.4312,-3.9913342,1.00036,0.58792603,0.25117126,0.6061179,-0.8278837
1165.4812,-0.94811964,0.86195725,1.0198737,0.27864352,0.61343616,-0.4836616
1165.531,2.3987699,1.0727626,0.34477168,0.14759964,0.09977579,-0.6892075
1165.5812,1.8778678,1.3001453,-0.17088398,0.15335143,-0.19955349,-0.3249768
1165.6309,2.618087,1.3589673,-0.50849813,0.016735017,0.044478536,-0.3727361
1165.6808,1.5930142,0.89037454,-0.7141512,0.054466963,-0.071955085,-0.0623039
1165.7306,0.8428597,0.5096495,-1.022924,0.13235685,-0.26449597,0.006411448
1165.7806,1.2426296,0.33720165,-1.0130646,0.17170855,-0.053504705,-0.0984755
1165.8307,2.8183002,0.008177441,-1.062154,0.25828475,-0.007630527,-0.037991375
1165.8805,2.0873091,-0.13713205,-0.9982459,0.28641605,0.020415246,-0.035374552
