timestamp,rotationRateX,rotationRateY,rotationRateZ,userAccelerationX,userAccelerationY,userAccelerationZ
355.11575,1.5958488,0.9962306,-0.17463991,-0.17564368,0.27692908,0.29003614
355.16602,0.7459981,0.3953582,0.15328906,-0.14519247,0.20374769,0.2566144
355.2154,1.0410112,0.6608895,-0.26837936,-0.07854389,0.25316232,0.26484346
355.2652,-0.10680099,0.26487306,0.25409237,-0.03372501,-0.06648064,0.2487005
355.34927,0.4329767,0.42220408,-0.10860744,-0.145453,0.2137199,0.05006808
355.48352,-0.3488386,0.5926807,0.12325331,-0.104345195,0.04359132,0.09916133
355.51266,-0.6591871,0.506667,0.4268187,-0.08716896,-0.17886817,-0.07046121
355.51288,-0.6233217,0.4261567,0.7942575,0.008476853,-0.034811378,-0.10018581
355.5158,-0.07853318,1.0742911,0.7344766,0.021462753,-0.07472044,-0.09455818
355.56314,0.20772037,0.6790087,1.0460972,0.1443923,0.13698941,-0.24024284
355.61322,0.25823683,0.8444764,0.9460364,0.087768674,0.25478,-0.090664625
355.66293,1.2884803,0.9129833,0.73524773,0.06669162,0.34399098,-0.114053965
355.71283,0.05696384,0.6029585,0.962584,0.15854828,0.14355963,-0.026580334
355.76266,0.88403416,0.8786449,0.5699394,0.0033989064,0.43005413,-0.06832659
355.81256,0.16825631,0.42090598,0.7475396,0.16128284,0.014727533,0.030649722
355.86212,0.3830826,0.6422314,0.44049543,0.047752306,0.22175103,-0.061220586
355.91177,0.14080872,0.579947,0.3443572,0.048479,0.12494546,-0.17313981
355.9617,-0.33125225,0.55829287,0.27241182,0.091176644,0.1580025,-0.11526424
356.01123,0.42404225,0.9129709,0.09222731,-0.013936792,0.29483545,-0.11785853
356.06424,-0.6259749,0.45399913,0.1886236,0.11241431,-0.061767995,-0.05401194
356.11072,0.29289126,0.63367695,0.024882887,0.0341181,0.2896434,-0.0710696
356.1604,-0.6255721,0.24947114,0.12074115,0.10065539,-0.03757018,-0.04370159
356.2103,-0.060526796,0.23718375,-0.029207068,0.051045626,0.1839382,-0.034766793
356.26022,-0.53598124,0.060446415,0.016487272,0.12504122,-0.018992424,0.016059637
356.31,-0.31277362,0.15164483,-0.024266284,0.1249561,0.014703512,0.06389314
